TRAVEL_ID,VISIT_AREA_ID,ACTIVITY_TYPE_CD,ACTIVITY_TYPE_SEQ,CONSUME_HIS_SEQ,CONSUME_HIS_SNO,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC,SGG_CD
f_f000004,2304300002,1,0,0,1,3,6794400775,아이(I),전남 완도군 노화읍 노화로831번길 3,,4700111,4689025621,2023-04-30 12:06,1,4000,카페바닐라라떼(ICE),
f_f000004,2305010005,1,0,0,1,3,2148608930,함평천지(서울방향)휴게소,전남 함평군 손불면 서해안고속도로 38,전남 함평군 손불면 죽암리 46,1000007,4686031028,2023-05-01 18:06,1,9000,프리미엄소세지;프리미엄수제어묵바,
f_f000004,2305010006,1,0,0,1,3,1018130747,부여(공주)휴게소,충남 부여군 내산면 서천공주고속도로 26,충남 부여군 내산면 율암리 133,1000030,4476034030,2023-05-01 19:36,1,9000,등심돈가스,
f_f000004,2304290005,2,0,0,1,3,6223600527,장보고마트,전남 완도군 노화읍 이포17번길 9,,4700353,4689025621,2023-04-29 01:25,1,1200,번개탄1P,
f_f000004,2304290003,1,0,0,2,3,4048503884,NH유통(주)하휴게소,전북 고창군 신림면 서해안고속도로 81,전북 고창군 신림면 벽송리 557-10,1000007,4579042032,2023-04-29 08:49,1,8000,롱핫도그;쥐지포구이,
f_f000030,2304290001,1,0,0,1,2,7664300714,바다회수산,충남 태안군 남면 마검포길 417-1,,4592095,4482532028,2023-04-29 11:32,1,62000,A코스(2인);환타,
f_f000030,2304290002,1,0,0,1,2,5305600420,텅스테이지,충남 태안군 태안읍 중앙로 305,,3264043,4482525027,2023-04-29 12:11,1,12000,텅커피,
f_f000030,2304290003,1,0,0,1,2,6848502201,커피인터뷰파도리,충남 태안군 소원면 파도길 61-9,충남 태안군 소원면 파도리 688-2,4592278,4482534028,2023-04-29 13:32,1,19000,아메리카노(ICE-추가);초코테린느,
f_f000030,2304290006,1,0,0,1,2,4173001960,하쿠,충남 아산시 삼동로 13,충남 아산시 온천동 307-16,3253033,4420010100,2023-04-29 00:02,1,107000,닭다리살 대파;닭봉;다리근육살;염통;츠쿠네;삿포로생맥주;닭굴;명란구이,
f_f000030,2304300001,1,0,0,1,2,6683200485,고향식당,충남 아산시 번영로 226,,3253091,4420011300,2023-04-30 12:59,1,25000,분짜;반미;반세오;음료수,
f_f000030,2304300005,1,0,0,1,2,3546100548,화산샤브 세종점,세종특별자치시 한누리대로 253,세종특별자치시 나성동 745,2000002,3611010700,2023-04-30 19:26,1,33800,"화산스끼야끼(평일저녁, 주말)",
f_f000030,2304280002,2,0,0,1,2,2316976004,태안수산,충남 태안군 태안읍 시장1길 35-5,,4592173,4482525022,2023-04-28 16:46,3,31000,,
f_f000030,2304290005,3,0,0,1,2,5248601528,NAVER FINANCIAL,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,2023-04-21 00:00,1,21600,[충남]피나클랜드 튤립/수선화축제&불꽃축제 입장권 외 1건,
f_f000030,2304290005,1,2,2,1,2,,,,,,,2023-04-29 18:55,1,10500,떡볶이;어묵 꼬치;계란(유정란),
f_f000030,2304300002,1,2,2,1,2,2558100045,모나무르,충남 아산시 순천향로 624,충남 아산시 장존동 185-7,3253046,4420010800,2023-04-30 13:39,1,20000,,
f_f000030,2304280003,1,3,3,1,2,3168200221,원북농협 하나로마트,충남 태안군 원북면 상리길 5,,4592138,4482535021,2023-04-28 17:34,1,47080,대파(뜨라네/파채);맛있는밥;칭타오(캔);삼겹살(생삼겹살);파채소스,
f_f001718,2306010003,1,0,0,1,1,3751100647,단양마늘누룽지닭강정,충북 단양군 단양읍 도전4길 31-1,충북 단양군 단양읍 도전리 607,4544127,4380025026,2023-06-01 12:54,1,20000,흑마늘 두배,
f_f001718,2306010006,1,0,0,1,1,2846000257,삼봉이네,충북 단양군 매포읍 삼봉로 644-13,충북 단양군 매포읍 하괴리 84-1,3248030,4380025324,2023-06-01 17:30,1,5000,아메리카노(ice),
f_f001718,2306010004,3,0,0,1,1,,고수동굴,충북 단양군 단양읍 고수동굴길 8,,4544032,4380025037,2023-06-01 14:01,1,11000,입장권,
f_f001718,2306010005,3,0,0,1,1,3048205918,다리안관광지,충북 단양군 단양읍 소백산등산길 12,충북 단양군 단양읍 천동리 380-16,4544313,4380025034,2023-06-01 15:12,1,3000,입장권,
f_f001718,2306010004,3,1,1,1,1,3048205918,단양관광공사(주차장),충북 단양군 매포읍 삼봉로 644-13,충북 단양군 매포읍 하괴리 84-1,3248030,4380025324,2023-06-01 13:57,1,3000,주차비,
f_f001718,2306010006,3,1,1,1,1,,단양관광공사(도담삼봉주차장),충북 단양군 매포읍 삼봉로 644-13,충북 단양군 매포읍 하괴리 84-1,3248030,4380025324,2023-06-01 16:39,1,3000,주차비,
f_f001718,2306010002,6,3,3,1,1,3048205918,단양관광공사(만천하스카이워크),충북 단양군 매포읍 삼봉로 644-13,충북 단양군 매포읍 하괴리 84-1,3248030,4380025324,2023-06-01 10:47,1,15000,입장권,
f_f001718,2306010002,3,4,4,1,1,3048205918,단양관광공사(만천하스카이워크),충북 단양군 매포읍 삼봉로 644-13,충북 단양군 매포읍 하괴리 84-1,3248030,4380025324,2023-06-01 10:44,1,3000,입장권,
f_f002508,2306080001,1,0,0,1,2,8298502217,룩스카바나,전남 여수시 돌산읍 마상포길 12,,4646314,4613025030,2023-06-08 11:52,1,16000,아이스크림 라떼;녹차라떼,
f_f002508,2306080002,1,0,0,1,2,6770902290,여수게장 낭만별식,전남 여수시 돌산읍 진두해안길 72,전남 여수시 돌산읍 우두리 796-37,4646880,4613025030,2023-06-08 13:19,1,32000,게장정식;음료,
f_f002508,2306070003,2,0,0,1,2,6038111270,CU,전남 여수시 돌산읍 돌산로 3169-30,전남 여수시 돌산읍 평사리 1404-55,3282017,4613025029,2023-06-07 20:14,1,15750,스프라이트;좋은데이병석류톡톡;친환경봉투판매용;풀무원돌얼음;에세체인지1mm,
f_f002508,2306080003,2,0,0,1,2,3220102924,여수 딸기앙모찌,전남 여수시 돌산읍 돌산로 3533,전남 여수시 돌산읍 우두리 697-83,3282017,4613025030,2023-06-08 13:35,1,28000,8구반반,
f_f002508,2306070004,1,1,1,1,2,5598501283,슈가브리움,전남 여수시 돌산읍 몰둠벙길 54,전남 여수시 돌산읍 평사리 1396-1,4646332,4613025029,2023-06-07 15:53,1,30000,,
f_f008573,2308240004,1,1,1,0,1,,푸라닭치킨 대전관평점,,,,,,1,30900,,3020014600
f_f009789,2308250003,1,0,0,1,2,4170840282,석천식당,전남 여수시 봉산남1길 24-1,전남 여수시 봉산동 255-1,4646432,4613011500,2023-08-25 12:32,1,28000,,
f_f009789,2308250004,1,0,0,1,2,4170476763,모사금,전남 여수시 오천3길 69,전남 여수시 오천동 75,4646726,4613012400,2023-08-25 13:25,1,17000,미도리샤워(레몬);논알콜피치크러시,
f_f009789,2308250006,1,0,0,1,2,5162000162,23번자매실내마차,전남 여수시 남산북8길 10,전남 여수시 남산동 1324-3,4646187,4613011600,2023-08-25 20:47,1,80000,,
f_f009789,2308260002,1,0,0,1,2,5072001963,산속애,전남 여수시 소라면 서부로 192-87,전남 여수시 소라면 복산리 35-8,3282039,4613031025,2023-08-26 13:13,1,50000,보리굴비정식 ,
f_f009789,2308260001,3,0,0,1,2,4178138931,여수해상케이블카(주),전남 여수시 돌산읍 돌산로 3600-1,전남 여수시 돌산읍 우두리 794-89,3282017,4613025030,2023-08-26 11:17,1,34000,탑승권 ,
f_f009789,2308250002,1,2,2,1,2,7268600289,서부산휴게소,부산 강서구 남해2지선고속도로 19,부산 강서구 대저2동 4032,1000004,2644010200,2023-08-25 08:51,1,8500,회오리감자;통감자,
f_f015537,2309030003,1,0,0,1,1,7350301824,충무집,충남 홍성군 홍성읍 의사로51번길 52,충남 홍성군 홍성읍 대교리 482,4586389,4480025022,2023-09-03 12:17,1,165000,소머리수육(대);돼지수육(대);맥주;음료수;소주,
f_f015541,2309020004,1,0,0,1,2,3110854362,옛날우렁이식당,충남 당진시 무수동1길 25-13,충남 당진시 읍내동 1106,4595220,4427010100,2023-09-02 15:25,1,26000,우렁이정식,
f_f015541,2309020006,1,0,0,1,2,4385300759,브레댄코,충남 당진시 수청1로 7,충남 당진시 수청동 1438,3353061,4427010600,2023-09-02 16:15,1,8700,사과파이;ICE아메리카노;오트밀라떼(I),
f_f015541,2309020002,2,0,0,1,2,3110885787,CU,충남 당진시 신평면 삽교천3길 10-22,충남 당진시 신평면 운정리 961-3,4595324,4427038028,2023-09-02 13:19,1,2300,몬스터울트라캔,
f_f015541,2309020003,3,0,0,1,2,8599900105,아미미술관,충남 당진시 순성면 남부로 753-4,충남 당진시 순성면 성북리 158,3265118,4427036030,2023-09-02 14:16,1,12000,입장권,
f_f015541,2309020007,2,1,1,1,2,1570802348,세븐일레븐,충남 당진시 합덕읍 예덕로 329,충남 당진시 합덕읍 운산리 643-1,3263055,4427025021,2023-09-02 18:21,1,4300,빙그레)바나나우유;매일)바리스타로슈거 ,
f_f016471,2309160004,1,0,0,1,4,4154300252,마마코코,충북 단양군 매포읍 삼봉로 644-13,충북 단양군 매포읍 하괴리 84-1,3248030,4380025324,2023-09-16 13:38,1,22000,팥빙수;망고스무디,
f_f016471,2309160006,1,0,0,1,4,3751100647,단양마늘누룽지닭강정,충북 단양군 단양읍 도전4길 31-1,충북 단양군 단양읍 도전리 607,4544127,4380025026,2023-09-16 15:26,1,20000,흑마늘 두배 ,
f_f016471,2309160008,1,0,0,1,4,3100765442,냉천막국수,충북 단양군 단양읍 도전3길 2,충북 단양군 단양읍 도전리 387,4544126,4380025026,2023-09-16 19:07,1,23000,물막국수;비빔막국수,
f_f016471,2309160007,3,0,0,1,4,3048205918,단양관광관리공단(만천하스카이워크),충북 단양군 매포읍 삼봉로 644,,3248030,4380025324,2023-09-16 16:49,1,7700,입장권,
f_f016471,2309160010,3,0,0,1,4,6908700328,수양개빛터널(전시관),충북 단양군 적성면 수양개유적로 390,,3248038,4380035026,2023-09-16 19:38,1,28000,입장권 ,
f_f016471,2309160006,1,0,0,2,4,3040399221,단양마늘만두,충북 단양군 단양읍 도전4길 26,충북 단양군 단양읍 도전리 564,4544127,4380025026,2023-09-16 15:56,1,12000,,
f_f016471,2309160006,2,3,3,1,4,7881301185,단빵제빵소,충북 단양군 단양읍 도전4길 30,충북 단양군 단양읍 도전리 612,4544127,4380025026,2023-09-16 15:42,1,13000,종합선물세트,
f_f016830,2309260007,1,0,0,1,1,3053176243,가양가든,대전 동구 충정로 53-4,대전 동구 가양동 152-1,3164026,3011011400,2023-09-26 15:12,1,13000,,
f_f016830,2309260004,2,0,0,1,1,1078657147,대전2층전문제과 (성심당),대전 동구 중앙로 215,,3164033,3011011900,2023-09-26 12:34,1,4300,카레고로게;소금빵,
f_f016830,2309260006,2,0,0,1,1,4510401184,오보예 엘사칠,대전 동구 충정로 54,대전 동구 가양동 150-19,3164026,3011011400,2023-09-26 13:32,1,4000,,
f_f016830,2309260008,2,0,0,1,1,8529601500,봉고상회,대전 동구 대전로 794,대전 동구 중동 75-16,3010002,3011012000,2023-09-26 16:23,1,10000,,
g_g000003,2305010003,1,0,0,1,4,6693900231,비에사제스,충남 보령시 웅천읍 열린바다2길 2,충남 보령시 웅천읍 관당리 797-22,4556412,4418025028,2023-05-01 11:51,1,24000,카페라떼(ICE);아메리카노(HOT);바닐라빈 라떼(HOT);아메리카노(ICE),
g_g000003,2305010004,1,0,0,1,4,1268801463,행담도휴게소 나뚜루점,충남 당진시 신평면 서해안고속도로 275,,1000007,4427038032,2023-05-01 15:00,1,15200,소프트콘,
g_g000003,2304300004,2,0,0,1,4,2068650913,이마트 군산점,전북 군산시 구암3.1로 137,,3268010,4513013600,2023-04-30 15:37,1,48120,클라우드 생;롯데 꼬깔콘군옥수수;트롤리사우어글로우;고창서해안복분자주;노브랜드 미네랄워터,
g_g000003,2305010004,1,0,0,2,4,6038111270,고메브릿지 기타점,충남 당진시 신평면 서해안고속도로 275,,1000007,4427038032,2023-05-01 14:30,1,48000,냉모밀;추억의 왕돈가스;지글지글알밥;옛날 흑돼지돈가스,
g_g000003,2304300002,1,1,1,1,4,3130284517,진갈비,전북 군산시 구영1길 108-7,전북 군산시 영화동 15-14,4604085,4513011900,2023-04-30 13:24,1,120000,떡갈비;공기밥,
g_g000003,2304300007,1,1,1,1,4,5311501263,양파전,전북 군산시 미원로 85,전북 군산시 삼학동 261-4,3268033,4513011100,2023-04-30 19:55,1,52000,모듬전(깻잎전고기x)외 1,
g_g000004,2304300008,1,0,0,1,7,3058221283,산내농협하나로마트,대전 동구 산내로 1324,대전 동구 낭월동 190-5,3000089,3011013600,2023-04-30 17:20,1,97080,참외;꽃등심살/냉장/보통,
g_g000004,2305010002,1,0,0,1,7,3063466486,만인산휴양림봉이갈비,대전 동구 산내로 111,대전 동구 하소동 460-1,3000089,3011014500,2023-05-01 13:15,1,189000,상추쌈샤브;불고기;솥밥된장,
g_g000004,2305010003,1,0,0,1,7,3058130596,휴카페,충남 금산군 추부면 검한1길 156,,4571027,4471039027,2023-05-01 14:23,1,33000,레몬에이드;아메리카노(hot);샤인머스켓에이드;바닐라라떼(hot);딸기라떼(신),
g_g000004,2305010004,1,0,0,1,7,1268523530,이천(하남)휴게소,경기 이천시 신둔면 서이천로853번길 346-129,경기 이천시 신둔면 용면리 산 83-1,4421391,4150031030,2023-05-01 00:00,1,4000,맥반석쥐포,
g_g000004,2305010003,1,0,0,2,7,3058130596,휴가페,충남 금산군 추부면 검한1길 156,,4571027,4471039027,2023-05-01 14:26,1,20600,쑥떡쑥떡(신);잼&버터스콘;시오빵;고구마찰빵;쑥찰앙금빵,
g_g000004,2305010004,1,0,0,2,7,1268523530,이천(하남)휴게소,경기 이천시 신둔면 서이천로853번길 346-129,,4421391,4150031030,2023-05-01 17:20,1,12500,신전떡볶이(매운/순한);소떡소떡,
g_g000004,2304300002,1,2,2,1,7,3038120748,음성(남이)휴게소,충북 음성군 삼성면 중부고속도로 51,,1000017,4377035024,2023-04-30 15:51,3,6500,고구마스틱;미니꽈배기,
g_g000005,2304280008,1,0,0,1,1,3052681081,농민순대,대전 중구 충무로 138,대전 중구 부사동 89-8,3010018,3014011100,2023-04-28 17:27,1,6000,,
g_g000005,2304290004,1,0,0,1,1,5217800199,다미치킨,대전 중구 충무로 110,대전 중구 대사동 84-10,3010018,3014011000,2023-04-29 16:34,1,17000,,
g_g000005,2304300004,1,0,0,1,1,4561602032,제주한라칼국수(대전직영점),대전 유성구 엑스포로151번길 19,,4301269,3020012700,2023-04-30 14:37,1,8000,비빔칼국수,
g_g000005,2304280005,2,0,0,1,1,4438501407,(주)뭉클스토리,대전 동구 철갑3길 13,대전 동구 소제동 299-270,4292510,3011011300,2023-04-28 14:26,1,16000,여성 2인 가구 생;북클립,
g_g000005,2304300007,2,0,0,1,1,3058148738,성심당본점(성심당본점),대전 중구 대종로480번길 15,,4295158,3014010100,2023-04-30 00:00,1,12700,튀김소보로;야채고로게;판타롱부추빵;사라다빵,
g_g000005,2304300005,3,0,0,1,1,,이응노미술관,대전 서구 둔산대로 157,대전 서구 만년동 396,2166001,3017012800,2023-04-30 15:10,1,1000,관람권,
g_g000005,2304280009,3,0,0,2,1,,,,,,,2023-04-28 17:36,1,26500,관람권,
g_g000005,2304290002,3,0,0,2,1,8248102515,주식회사 인터파크,서울 강남구 삼성로 512,,3122005,1168010500,2023-04-29 14:30,1,20000,에바 알머슨 특별전 입장권,
g_g000005,2304300006,3,0,0,2,1,3058212294,대전 오-월드,대전 중구 사정공원로 70,,3165020,3014011800,2023-04-30 16:17,1,17000,입장권,
g_g000005,2304280009,1,1,1,1,1,3052371035,민선에프앤드씨(농심가락),대전 중구 대종로 373,,3010004,3014011100,2023-04-28 18:16,1,6000,,
g_g000005,2304280010,2,1,1,1,1,6440400021,CU 대전문창점,대전 중구 충무로 150,대전 중구 문창동 67-45,3010018,3014010600,2023-04-28 22:23,1,7100,맥스봉치즈;신라면큰사발컵;포카칩오리지널,
g_g000005,2304290002,2,1,1,1,1,2068642126,디커뮤니케이션(에바알머슨),서울 용산구 이태원로 29,,3102009,1117010600,2023-04-29 15:08,1,16000,마그넷(미래);엽서(사랑);엽서(줄수있는것);엽서(기쁨);엽서(꽃이필때);엽서(미래),
g_g000005,2304300002,2,1,1,1,1,3148215204,대전홍보관,대전 유성구 엑스포로 1,대전 유성구 도룡동 3-1,3167043,3020012700,2023-04-30 12:49,1,3000,,
g_g000005,2304290004,3,1,1,2,1,,,,,,,2023-04-29 16:50,1,31500,관람권,
g_g000005,2304280007,6,2,2,1,1,2141623068,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-04-25 00:00,3,75000,,
g_g000009,2304290002,1,0,0,1,2,3031106461,오뚜기분식,충북 충주시 중앙로 58,충북 충주시 성서동 1,3238091,4313010300,2023-04-29 15:52,1,16000,,
g_g000009,2304300002,1,0,0,1,2,4964401029,대성야채만두,충북 충주시 충인6길 2,충북 충주시 충의동 229,4515372,4313012400,2023-04-30 11:09,1,10000,,
g_g000009,2304290003,2,1,1,0,2,,충주계란김밥,796-78,,,,,3,7000,,4313011800
g_g000009,2304300002,1,3,3,0,2,,소태순대국,4-58,,,,,3,16000,,4313011500
g_g000009,2304300002,1,4,4,0,2,,충주무학시장,4-58,,,,,3,4000,,4313011500
g_g000009,2304300002,2,5,5,1,2,2875700348,보성닭집,충북 충주시 주덕읍 신덕로 1376,충북 충주시 주덕읍 신양리 227-4,3238038,4313025021,2023-04-30 12:52,1,22000,,
g_g000010,2304290004,1,0,0,0,1,,쟌스키친,전주월드컵경기장 N1구역,,,,,1,5500,,4511313200
g_g000010,2304280002,1,0,0,1,1,,한식밥상&한끼한상 전주혁신점,전북 완주군 이서면 출판로 46-4,전북 완주군 이서면 갈산리 661-8,3016076,4571033024,2023-04-28 17:38,1,11400,우삼겹 된장찌개,
g_g000010,2304290002,1,0,0,1,1,4020343400,노벨반점,전북 전주시 완산구 풍남문2길 98-1,전북 전주시 완산구 전동3가 56-1,4598392,4511111200,2023-04-29 11:48,1,8000,,
g_g000010,2304290003,1,0,0,1,1,2018121515,스타벅스,전북 전주시 덕진구 기린대로 1022,전북 전주시 덕진구 여의동 654-2,2266001,4511313000,2023-04-29 12:50,1,12500,I-G)자몽허니블랙티;잠봉베이글SW,
g_g000010,2304290004,2,1,1,1,1,1304014096,에스아이엘 전주3,전북 전주시 덕진구 기린대로 1055,,2266001,4511312300,2023-04-29 16:16,1,25000,,
g_g000010,2304290004,3,2,2,1,1,4188206007,전주시시설관리공단,전북 전주시 완산구 백제대로 310,전북 전주시 완산구 중화산동2가 산 45,2266003,4511112800,2023-04-29 16:30,1,16000,E존 센터석,
g_g000016,2305010003,1,0,0,0,2,,카페오래뜰,개정문화길 61-19,,,,,1,9000,,4513036000
g_g000016,2305010001,6,0,0,0,2,,공임나라군산대야점,번영로 836,,,,,3,200000,,4513036000
g_g000016,2304300001,1,0,0,1,2,5081997184,지린섬,전북 군산시 미원로 87,,3268033,4513012900,2023-04-30 10:28,1,20000,,
g_g000016,2304300002,1,0,0,1,2,3681002223,통사리333,전북 군산시 개정면 번영로 858,전북 군산시 개정면 통사리 333-1,3268117,4513036025,2023-04-30 11:00,1,12500,I 아메리카노;I 통사리커피,
g_g000016,2304300005,1,0,0,1,2,4018123812,(주)이성당,전북 군산시 중앙로 177,전북 군산시 중앙로1가 12-2,3268096,4513011800,2023-04-30 14:10,1,7200,단팥빵;야채빵;치킨고로케,
g_g000016,2304300007,1,0,0,1,2,7551402158,삼바리군산점,전북 군산시 수송로 31,전북 군산시 나운동 827-10,3268063,4513014400,2023-04-30 21:40,1,61000,소주;공기밥;(소)얼큰조개 해물탕,
