TRAVEL_ID,MVMN_SE,PAYMENT_SE,PAYMENT_SEQ,MVMN_SE_NM,RSVT_YN,PAYMENT_NUM,BRNO,STORE_NM,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC
g_g004174,12,교통비,0,시외/고속버스,N,1,,,,,18000,
g_g004174,8,교통비,1,새마을/무궁화열차,N,1,3148210024,한국철도공사,2023-08-05 13:02,3,8500,기차표 
g_g004180,50,교통비,0,버스 + 지하철,N,3,,,,,132600,
g_g004189,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,37083,
g_g004189,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,15000,
g_g004205,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
g_g004205,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,7900,
g_g004229,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,20000,
g_g004231,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,16000,
g_g004231,4,교통비,1,택시,N,1,3088100844,계룡택시(자),2023-07-29 14:32,1,5300,택시비 
g_g004231,50,교통비,0,버스 + 지하철,N,1,,,,,23400,
g_g004234,5,교통비,0,지하철,N,1,,,,,2500,
g_g004234,7,교통비,1,KTX/SRT(고속열차),N,1,3148210024, 한국철도공사,2023-07-18 16:43,3,23700,기차표
g_g004234,7,교통비,2,KTX/SRT(고속열차),N,1,3148210024,한국철도공사,2023-07-18 13:05,3,0,기차표 
g_g004239,5,교통비,0,지하철,N,2,,,,,2500,
g_g004239,7,교통비,1,KTX/SRT(고속열차),N,2,3058631590,주식회사 에스알,2023-07-29 00:00,1,33000,기차표
g_g004255,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,50000,
g_g004255,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,12000,
g_g004259,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,10000,
g_g004265,5,교통비,0,지하철,N,2,,,,,2500,
g_g004276,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
g_g004276,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,9000,
g_g004276,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,11000,
g_g004279,4,교통비,1,택시,N,1,3240802050,,2023-07-29 14:42,1,5400,택시비 
g_g004279,4,교통비,2,택시,N,1,4022030275,개인택시,2023-07-29 16:34,1,11400,택시비
g_g004279,4,교통비,3,택시,N,1,4022529337,이만열,2023-07-29 17:53,1,10100,택시비 
g_g004279,4,교통비,4,택시,N,1,8922400176,개인택시,2023-07-30 12:35,1,4800,택시비 
g_g004279,4,교통비,5,택시,N,1,4020672279,개인택시,2023-07-30 17:35,1,7300,택시비 
g_g004279,5,교통비,0,지하철,N,1,,,,,6000,
g_g004279,7,교통비,1,KTX/SRT(고속열차),N,1,3148210024,한국철도공사 ,2023-07-29 08:16,1,34400,기차표
g_g004279,7,교통비,2,KTX/SRT(고속열차),N,1,3148210024,한국철도공사,2023-07-30 18:21,1,34400,기차표 
g_g004282,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,30000,
g_g004282,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,4600,
g_g004288,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,2200,
g_g004289,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,70000,
g_g004289,1,주차비,0,자가용(승용/승합/트럭 등등),N,3,,,,,3000,
g_g004289,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,10000,
g_g004294,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,50000,
g_g004294,1,주차비,0,자가용(승용/승합/트럭 등등),N,3,,,,,1200,
g_g004294,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,11700,
g_g004297,50,교통비,0,버스 + 지하철,N,2,,,,,17500,
g_g004297,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,65600,
g_g004309,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,80000,
g_g004309,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,4000,
g_g004309,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,36900,
g_g004310,4,교통비,1,택시,N,1,5022273597,,2023-07-22 05:43,1,11200,택시비 
g_g004310,50,교통비,0,버스 + 지하철,N,1,,,,,47050,
g_g004317,4,교통비,0,택시,N,2,,,,,25000,
g_g004317,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,158000,
g_g004318,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,60000,
g_g004318,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,600,
g_g004318,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,13800,
g_g004324,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,46486,
g_g004324,5,교통비,0,지하철,N,3,,,,,2459,
g_g004327,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
g_g004329,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
g_g004329,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,4100,
g_g004340,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,50000,
g_g004340,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,14300,
g_g004340,5,교통비,0,지하철,N,3,,,,,1900,
g_g004350,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
g_g004350,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,8000,
g_g004354,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,65000,
g_g004354,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,20000,
g_g004354,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,7000,
g_g004354,13,교통비,0,시내/마을버스,N,2,,,,,2500,
g_g004354,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,16200,
g_g004355,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
g_g004355,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,120000,
g_g004359,13,교통비,0,시내/마을버스,N,8,,,,,1250,
g_g004359,4,교통비,1,택시,N,4,4108116896,부경운수,2023-07-26 13:04,1,8100,택시비
g_g004366,4,교통비,1,택시,N,3,4188102469,,2023-08-06 11:59,1,5900,택시비
g_g004366,4,교통비,2,택시,N,3,4020699002,,2023-08-06 11:32,1,5100,택시비
g_g004366,4,교통비,3,택시,N,3,4020434500,개인택시,2023-08-06 10:19,1,6100,택시비
g_g004366,4,교통비,4,택시,N,3,4188102305,전주교통(주),2023-08-05 12:29,1,7100,택시비 
g_g004366,50,교통비,0,버스 + 지하철,N,3,,,,,40800,
g_g004375,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,30000,
g_g004380,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,50000,
g_g004383,4,교통비,0,택시,N,1,,,,,52600,
g_g004383,7,교통비,0,KTX/SRT(고속열차),N,1,,,,,46700,
g_g004383,8,교통비,0,새마을/무궁화열차,N,1,,,,,6700,
g_g004392,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,100000,
g_g004392,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,8500,
g_g004392,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,20000,
g_g004393,1,주차비,0,자가용(승용/승합/트럭 등등),N,4,,,,,200,
g_g004397,4,교통비,0,택시,N,2,,,,,26500,
g_g004397,4,교통비,1,택시,N,2,4050333293,개인택시,2023-08-04 14:31,1,10600,택시비
g_g004397,4,교통비,2,택시,N,2,3053231317,개인택시,2023-08-04 19:06,1,11000,택시비
g_g004397,5,교통비,0,지하철,N,2,,,,,6200,
g_g004397,7,교통비,1,KTX/SRT(고속열차),Y,2,3148210024,한국철도공사,2023-07-24 00:00,1,23700,기차표
g_g004398,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,50000,
g_g004401,4,교통비,1,택시,N,3,3148177182,(주)세기운수,2023-07-26 17:09,1,7700,택시비
g_g004401,4,교통비,2,택시,N,3,,안전교통,2023-07-26 16:45,1,6600,택시비 
g_g004401,5,교통비,0,지하철,N,3,,,,,5400,
g_g004401,8,교통비,2,새마을/무궁화열차,Y,3,3148210024,한국철도공사,2023-07-19 16:37,1,15200,기차표
g_g004406,13,교통비,0,시내/마을버스,N,2,,,,,32000,
g_g004416,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,50000,
g_g004416,1,주차비,0,자가용(승용/승합/트럭 등등),N,3,,,,,7000,
g_g004420,4,교통비,0,택시,N,2,,,,,6000,
g_g004420,5,교통비,0,지하철,N,2,,,,,6500,
g_g004435,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,25000,
g_g004435,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,2600,
g_g004436,12,교통비,0,시외/고속버스,N,2,,,,,12400,
g_g004438,13,교통비,0,시내/마을버스,N,1,,,,,4250,
g_g004438,4,교통비,0,택시,N,1,,,,,7800,
g_g004438,8,교통비,2,새마을/무궁화열차,N,1,3148210024,한국철도공사,2023-07-28 09:15,1,2600,기차표
g_g004438,8,교통비,3,새마을/무궁화열차,N,1,3148210024,한국철도공사,2023-07-29 12:35,1,0,기차표
g_g004446,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
g_g004446,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,5000,
g_g004453,4,교통비,0,택시,N,2,,,,,4200,
g_g004453,5,교통비,0,지하철,N,2,,,,,7500,
g_g004453,7,교통비,1,KTX/SRT(고속열차),N,2,3058631590,주식회사 에스알,2023-07-26 09:24,1,17600,기차표
g_g004453,7,교통비,4,KTX/SRT(고속열차),N,2,3058631590,주식회사 에스알,2023-07-26 09:23,1,17600,기차표 
g_g004454,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,15000,
g_g004454,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,20000,
g_g004467,13,교통비,0,시내/마을버스,N,1,,,,,3750,
g_g004467,4,교통비,1,택시,N,1,3122402775,,2023-07-28 15:41,1,3300,택시비
g_g004467,7,교통비,1,KTX/SRT(고속열차),N,1,3148210024,한국철도공사,2023-07-28 13:16,3,9600,기차표 
g_g004467,7,교통비,2,KTX/SRT(고속열차),N,1,3148210024,한국철도공사 ,2023-07-27 11:01,3,9600,기차표
g_g004472,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,8200,
g_g004476,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
g_g004476,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,9000,
g_g004485,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
g_g004485,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,2600,
g_g004489,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
g_g004489,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,3600,
g_g004492,13,교통비,0,시내/마을버스,N,2,,,,,8700,
g_g004492,4,교통비,0,택시,N,2,,,,,12400,
g_g004492,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,81500,
g_g004494,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,55000,
g_g004494,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,8800,
g_g004498,4,교통비,0,택시,N,2,,,,,18000,
g_g004498,5,교통비,0,지하철,N,2,,,,,2700,
g_g004498,8,교통비,1,새마을/무궁화열차,Y,2,1078657147,코레일유통,2023-07-25 00:00,1,29000,기차표
g_g004498,8,교통비,2,새마을/무궁화열차,Y,2,3148210024,한국철도공사,2023-07-25 00:00,1,43000,기차표 
g_g004510,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
g_g004511,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,10800,
g_g004516,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
g_g004516,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,8000,
g_g004519,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,40000,
g_g004519,1,주차비,0,자가용(승용/승합/트럭 등등),N,3,,,,,1000,
g_g004519,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,13000,
g_g004521,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,80000,
g_g004521,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,22600,
g_g004524,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,15000,
g_g004524,50,교통비,0,버스 + 지하철,N,4,,,,,32000,
g_g004538,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,84000,
g_g004538,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,19500,
g_g004551,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,15000,
g_g004551,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,5000,
g_g004552,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,9000,
g_g004556,12,교통비,0,시외/고속버스,N,3,,,,,30200,
g_g004556,4,교통비,0,택시,N,3,,,,,3300,
g_g004573,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,71000,
g_g004573,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,4000,
g_g004573,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,8000,
g_g004578,1,주유비,0,자가용(승용/승합/트럭 등등),N,6,,,,,20000,
g_g004578,1,통행료,0,자가용(승용/승합/트럭 등등),N,6,,,,,3000,
g_g004594,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
g_g004594,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,10900,
g_g004594,4,교통비,0,택시,N,2,,,,,5000,
g_g004606,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,20000,
g_g004606,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,12000,
g_g004621,1,주유비,0,자가용(승용/승합/트럭 등등),N,8,,,,,60000,
g_g004626,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,5000,
g_g004629,12,교통비,0,시외/고속버스,N,2,,,,,25800,
g_g004629,4,교통비,1,택시,N,2,3140716716,개인택시,2023-08-19 10:11,1,6500,택시비
g_g004629,4,교통비,2,택시,N,2,3141202424,개인택시,2023-08-19 18:40,1,5800,택시비
g_g004629,4,교통비,3,택시,N,2,1048183559,주식회사 티머니,2023-08-19 11:30,1,8200,택시비 
g_g004629,4,교통비,4,택시,N,2,1048183559,주식회사 티머니,2023-08-19 15:06,1,5100,택시비
g_g004629,4,교통비,5,택시,N,2,1048183559,주식회사 티머니,2023-08-19 20:59,1,11200,택시비
g_g004630,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,40000,
g_g004630,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,1500,
g_g004630,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,20700,
g_g004631,1,주차비,0,자가용(승용/승합/트럭 등등),N,6,,,,,5500,
g_g004631,4,교통비,0,택시,N,6,,,,,32000,
g_g004631,5,교통비,0,지하철,N,6,,,,,2500,
g_g004631,7,교통비,0,KTX/SRT(고속열차),N,6,,,,,47400,
g_g004636,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,50000,
g_g004636,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,9300,
g_g004636,4,교통비,0,택시,N,3,,,,,14600,
g_g004637,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,2,,,,,52064,
g_g004637,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,16380,
g_g004637,2,주차비,0,렌터카(승용/승합/버스 등등),N,2,,,,,2000,
g_g004637,50,교통비,0,버스 + 지하철,N,2,,,,,10000,
g_g004656,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,70000,
g_g004656,1,주차비,0,자가용(승용/승합/트럭 등등),N,1,,,,,3900,
g_g004656,1,통행료,0,자가용(승용/승합/트럭 등등),N,1,,,,,26800,
g_g004669,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
g_g004671,50,교통비,0,버스 + 지하철,N,2,,,,,11000,
g_g004671,8,교통비,0,새마을/무궁화열차,N,2,,,,,32400,
g_g004678,4,교통비,0,택시,N,2,,,,,20300,
g_g004678,8,교통비,0,새마을/무궁화열차,N,2,,,,,20400,
g_g004688,4,교통비,1,택시,N,1,3040837803,개인택시,2023-08-13 12:13,1,8800,택시비 
g_g004688,4,교통비,2,택시,N,1,3584000040,개인택시,2023-08-13 15:00,3,7700,택시비
g_g004688,4,교통비,3,택시,N,1,3048101026,(자)단양택시,2023-08-14 14:14,1,7500,택시비
g_g004688,4,교통비,4,택시,N,1,3040731705,개인택시,2023-08-14 16:10,1,8100,택시비
g_g004688,50,교통비,0,버스 + 지하철,N,1,,,,,40900,
g_g004688,50,교통비,1,버스 + 지하철,N,1,,,,,3850,
g_g004701,1,주유비,0,자가용(승용/승합/트럭 등등),N,6,,,,,50000,
g_g004701,1,통행료,0,자가용(승용/승합/트럭 등등),N,6,,,,,20000,
g_g004707,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
g_g004707,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,6400,
g_g004714,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,70000,
g_g004719,4,교통비,0,택시,N,2,,,,,28000,
g_g004719,8,교통비,0,새마을/무궁화열차,N,2,,,,,22600,
g_g004722,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,17700,
g_g004723,50,교통비,0,버스 + 지하철,N,2,,,,,54920,
g_g004731,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,2000,
g_g004740,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,48711,
g_g004740,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,12000,
g_g004754,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,20000,
g_g004762,4,교통비,1,택시,N,2,,(주)동산운수,2023-08-26 13:41,1,5200,택시비
g_g004762,5,교통비,0,지하철,N,2,,,,,5200,
g_g004762,8,교통비,2,새마을/무궁화열차,Y,2,3148210024,한국철도공사,2023-08-02 12:20,3,5900,기차표 
g_g004762,8,교통비,3,새마을/무궁화열차,Y,2,3148210024,한국철도공사,2023-08-02 12:18,3,8800,기차표
g_g004766,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,90000,
g_g004766,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,20000,
g_g004772,2,렌탈비,1,렌터카(승용/승합/버스 등등),Y,2,2868800238,주식회사 팀오투,2023-07-12 22:39,1,0,카모아 단기렌트
g_g004772,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,61067,
g_g004772,2,통행료,0,렌터카(승용/승합/버스 등등),N,2,,,,,1250,
g_g004776,4,교통비,1,택시,N,2,7970601105,개인택시,2023-08-05 16:27,1,6500,택시비
g_g004776,5,교통비,0,지하철,N,2,,,,,4200,
g_g004776,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,57000,
g_g004781,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,50000,
g_g004781,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,24800,
g_g004810,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,70000,
g_g004816,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,30000,
g_g004816,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,3000,
g_g004826,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,70000,
g_g004826,5,교통비,0,지하철,N,2,,,,,1250,
g_g004828,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,12000,
g_g004831,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,15000,
g_g004831,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,1000,
g_g004839,1,주차비,0,자가용(승용/승합/트럭 등등),N,1,,,,,3500,
g_g004849,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,12600,
g_g004852,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,42354,
g_g004852,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,8000,
g_g004853,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,40000,
g_g004853,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,6100,
g_g004865,12,교통비,0,시외/고속버스,N,2,,,,,31800,
g_g004865,4,교통비,0,택시,N,2,,,,,20500,
g_g004869,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
g_g004869,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,10800,
g_g004877,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,40000,
g_g004877,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,20000,
g_g004879,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,12000,
g_g004886,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,1600,
g_g004893,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,100000,
g_g004893,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,3000,
g_g004893,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,20000,
g_g004904,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,85000,
g_g004904,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,700,
g_g004904,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,15140,
g_g004905,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,60000,
g_g004905,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,4600,
g_g004906,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,50000,
g_g004906,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,7200,
g_g004909,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,70000,
g_g004909,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,2150,
g_g004909,7,교통비,1,KTX/SRT(고속열차),Y,2,3148210024,한국철도공사,2023-08-04 23:27,1,44900,기차표
g_g004909,7,교통비,2,KTX/SRT(고속열차),N,2,3148210024,한국철도공사,2023-08-07 18:17,1,30100,기차표
g_g004915,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,40000,
g_g004915,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,4050,
g_g004915,12,교통비,0,시외/고속버스,N,2,,,,,38800,
g_g004915,4,교통비,1,택시,N,2,,카카오개인택시영세,2023-08-25 13:01,1,8500,택시비
